,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,M_r,M_i,M_z,npeak_r,npeak_i,npeak_z,r-i,i-z,M_u,M_g,M_y,g-r,u-r,i-y,t_g,t_r,t_i,t_z,t_nan,t_nan_new,temp_peak,temp_20d,temp_peakerr,temp_20derr,trise_g,trise_r,trise_i,trise_z,tfade_g,tfade_r,tfade_i,tfade_z,peak_time_u,peak_time_g,peak_time_r,peak_time_i,peak_time_z,peak_time_y,T_eb_0.0,Terr_eb_0.0,R_eb_0.0,Rerr_eb_0.0,Lbol_eb_0.0,Lbolerr_eb_0.0,T_eb_5.0,Terr_eb_5.0,R_eb_5.0,Rerr_eb_5.0,Lbol_eb_5.0,Lbolerr_eb_5.0,T_eb_10.0,Terr_eb_10.0,R_eb_10.0,Rerr_eb_10.0,Lbol_eb_10.0,Lbolerr_eb_10.0,T_eb_15.0,Terr_eb_15.0,R_eb_15.0,Rerr_eb_15.0,Lbol_eb_15.0,Lbolerr_eb_15.0,T_eb_20.0,Terr_eb_20.0,R_eb_20.0,Rerr_eb_20.0,Lbol_eb_20.0,Lbolerr_eb_20.0,T_eb_30.0,Terr_eb_30.0,R_eb_30.0,Rerr_eb_30.0,Lbol_eb_30.0,Lbolerr_eb_30.0,T_eb_40.0,Terr_eb_40.0,R_eb_40.0,Rerr_eb_40.0,Lbol_eb_40.0,Lbolerr_eb_40.0,u-g_eb_30.0,g-r_eb_30.0,r-i_eb_30.0,i-z_eb_30.0,u-g_eb_40.0,g-r_eb_40.0,r-i_eb_40.0,i-z_eb_40.0,x1_salt2,c_salt2,chisq_salt2,redchisq_salt2,dps_3sigma,dt_5sigma,dps_halfmax,ESN
1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,1719,draug_ah_hul,0.797,,0.075,AGN,wolf + and +  cry of encouragement in battle ,split_12,0,-18.856617453182643,-19.4901036557228,-19.50795037127468,1.0,2.0,2.0,0.6334862025401549,0.0178467155518831,-17.074578561811073,-17.996791160635063,-19.031728830874208,0.8598262925475808,1.7820388913715703,-0.4583748248485904,0.0,0.0,607.339337606878,0.0,,,13186.33297167388,13035.283289844354,1506.638391241724,1440.43328786627,278.6449454280446,110.36728317941017,285.54360151320725,352.47174544438894,-99.0,-99.0,321.8149084010729,-99.0,,,63265.96732082082,63240.30465785786,63312.5084,,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,9000.0,2087.0,1000000000000000.0,508300000000000.0,4.675e+22,7.691e+21,,,,,,,,,47.2753927172196,0.1565505305505705,645.0037226997761,22.24150767930262,39.0,797.0663999999961,15.0,0.22513264147775625
1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,1720,duin_espalass_annon,0.2005,,0.013,AGN," river, large rive with current  + water-fall + gate, door ",split_12,0,-16.210795090866675,-15.036595701549494,-15.548858551563631,1.0,0.0,0.0,-1.174199389317181,0.5122628500141371,-15.04868262281294,-16.25838299316279,-13.027574914437857,-0.0475879022961152,1.162112468053735,-2.0090207871116377,272.1802958698172,212.33583820663625,729.9812965681558,553.5175068182361,,,20412.304726145492,25703.770348223126,8666.645969779485,17930.366712213778,105.5493521229073,76.98675137732062,593.5034688000524,1.2334960313819463,166.63092856435105,135.34906739334838,136.4778321640697,184.83724514383357,,62144.5731,62193.96724444445,,,,9183.0,543.6,526100000000000.0,55000000000000.0,1.403e+22,6.068e+20,9111.0,629.3,546700000000000.0,66180000000000.0,1.467e+22,7.764e+20,9017.0,755.5,569500000000000.0,82760000000000.0,1.528e+22,1.039e+21,8948.0,905.4,589300000000000.0,102300000000000.0,1.587e+22,1.367e+21,8907.0,1070.0,605200000000000.0,123500000000000.0,1.6429999999999998e+22,1.745e+21,8880.0,1424.0,627600000000000.0,168400000000000.0,1.7449999999999995e+22,2.6e+21,8892.0,1786.0,641400000000000.0,213200000000000.0,1.832e+22,3.526e+21,,,,,,,,,41.61667900158183,0.0798426563085243,465.3385924695333,29.08366202934583,20.0,645.8336999999956,17.0,0.5719040994592666
1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,1721,dunedhel_panas_cenedril,0.4589,,0.042,AGN,"Elf of Beleriand, West-Elf, including Noldor and Sindar  + floor + mirror",split_12,0,-18.68238075535698,-18.240624936066773,-17.80259642657368,2.0,2.0,2.0,-0.4417558192902078,-0.438028509493094,-19.15203361452928,-18.883763719833404,-18.20417607894303,-0.2013829644764229,-0.4696528591722995,-0.0364488571237444,0.0,0.0,0.0,0.0,,,19366.28963173421,19802.261107918013,1774.454347615724,1714.175576507931,36.02198238409619,69.77959730105067,231.74305443505727,1105.579814653829,-99.0,-99.0,-99.0,-99.0,63357.1402,63333.8716,63341.11023663664,63361.32490860861,63367.4818,,18030.0,1214.0,656900000000000.0,53680000000000.0,3.247e+23,3.636999999999999e+22,17790.0,1395.0,680100000000000.0,64940000000000.0,3.298e+23,4.305e+22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0748843611692256,-0.2142125551004461,2854.611871085025,64.87754252465966,54.0,853.1802000000025,17.0,0.3266093746473638
1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,1722,eglan_imrad_hervenn,0.3558,,0.032,SN Ia,forsaken + path + husband,split_12,0,-19.034566035232324,-18.57729582420898,-18.380505428829373,1.0,1.0,1.0,-0.4572702110233422,-0.1967903953796081,33.24332395230037,-18.253341389742992,-17.181922736724154,0.7812246454893312,52.277889987532696,-1.3953730874848276,105.9649670547442,97.99208878129866,119.12919550394145,77.5760858277572,,,12720.527109140894,14984.930372944673,3314.7919802338292,5447.619831185859,47.731644492385385,34.18278452631057,51.02569834347378,44.00723324005958,58.233522574249946,63.8093312471392,68.10347229123727,33.56886441036477,,,,,,,8854.0,385.2,1963000000000000.0,155700000000000.0,1.688e+23,4.523e+21,8443.0,864.6,1958000000000000.0,404000000000000.0,1.388e+23,1.078e+22,8532.0,1598.0,1799000000000000.0,616200000000000.0,1.222e+23,1.928e+22,8430.0,1858.0,1745000000000000.0,653600000000000.0,1.095e+23,2.224e+22,8307.0,1927.0,1707000000000000.0,651500000000000.0,9.892e+22,2.143e+22,,,,,,,,,,,,,,,,,,,,,1.5218580541911937,0.0117101187394864,29.82143856204981,4.970239760341635,10.0,53.71150000000489,5.0,0.5666892342138782
1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,1723,elu_neledh_aras,0.2558,,0.031,SN Ia,"pale blue  + enter, go in  + deer",split_12,0,-18.360376457498248,-18.7047512418318,-18.621012828589382,1.0,1.0,1.0,0.3443747843335529,-0.0837384132424183,-15.90602698899363,-14.33888367846771,-14.679207692668356,4.021492779030538,2.454349468504617,-4.025543549163444,0.0,63.07069350528036,97.33762193616712,99.3032703605786,,,9163.262103943704,9789.83845008972,2886.6482368520906,3068.014921013786,1002.0351707979498,38.36476178056182,63.16530315248383,58.84838167966518,-99.0,24.70590637550777,34.172334014867374,40.454846382119285,,,63968.72765315315,,,,9169.0,2370.0,1695000000000000.0,590500000000000.0,1.4459999999999998e+23,5.174e+22,9128.0,1813.0,1627000000000000.0,440100000000000.0,1.309e+23,3.522e+22,9248.0,1290.0,1540000000000000.0,296900000000000.0,1.237e+23,2.255e+22,9064.0,824.5,1489000000000000.0,200300000000000.0,1.066e+23,1.102e+22,8176.0,546.8,1571000000000000.0,188600000000000.0,7.854999999999999e+22,2.81e+21,5613.0,381.9,2501000000000000.0,391100000000000.0,4.425e+22,2.71e+21,4833.0,306.4,2870000000000000.0,523500000000000.0,3.2019999999999995e+22,3.785e+21,,,,,,,,,-0.5382025762229905,-0.0389276687024808,146.73018812972424,11.286937548440326,18.0,380.8314000000027,5.0,0.5855739456237389
1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,1724,elvellon_archam_lorn,0.1685,,0.039,SN Ia,"Elf-friend + throne + anchorage, haven, harbour, quiet water ",split_12,0,-18.574102224143186,-17.719469751897314,-17.424582701520812,1.0,1.0,1.0,-0.8546324722458714,-0.2948870503765022,-16.004855407781854,-18.33884777659275,-17.79632507886219,0.2352544475504352,2.569246816361332,0.0768553269648748,20.396801938448338,27.565171613045095,78.71304351151775,57.35317191918875,,,11048.532895910132,15916.684674031858,5336.599844101235,7152.063114305642,11.770053567743162,11.00218918552855,38.61915011921519,25.637010877442663,8.626746999347233,16.562982180825202,40.09389214107796,31.716173318804067,,63179.2782,63173.09262262262,63181.467575575574,,,6969.0,382.0,2376000000000000.0,260200000000000.0,9.486e+22,1.178e+21,6687.0,188.1,2713000000000000.0,200400000000000.0,1.048e+23,4.060999999999999e+21,6090.0,256.7,2771000000000000.0,345000000000000.0,7.526e+22,6.670999999999999e+21,6146.0,489.8,1899000000000000.0,351100000000000.0,3.667e+22,4.694999999999999e+21,5963.0,493.7,1901000000000000.0,311400000000000.0,3.255e+22,2.1189999999999995e+21,5445.0,702.5,1581000000000000.0,565800000000000.0,1.565e+22,3.998e+21,5690.0,1021.0,1179000000000000.0,569000000000000.0,1.038e+22,3.3429999999999997e+21,,,,,,,,,0.0518975710999023,-0.0541855554783866,200.47052944427247,15.420809957251729,21.0,97.11409999999888,5.0,0.40798704773042915
1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,1725,ennorath_eirien_balrog,0.3261,,0.019,SN Ia,lands of Middle-earth + daisy +  fire demon ,split_12,0,-18.536645678433366,-17.83532355351985,-18.11793054949644,1.0,1.0,1.0,-0.7013221249135171,0.2826069959765895,-15.699830427316408,-18.2597595388822,-14.29792455635404,0.2768861395511663,2.836815251116958,-3.537398997165809,14.62195935863565,27.97217227897636,76.75542689104623,44.70634355046059,,,12649.00450407744,4002.477860861317,4816.804383203587,1395.778842260663,6.795356964139501,12.64252516964916,42.12344761563145,16.51742832869786,7.826636442754534,15.329646961996332,34.63197950286849,28.188950465286325,,,63466.770666466466,,,,12690.0,1870.0,910400000000000.0,179100000000000.0,1.5339999999999997e+23,3.0849999999999995e+22,12140.0,2054.0,817600000000000.0,191600000000000.0,1.034e+23,2.197e+22,11260.0,2558.0,802400000000000.0,251300000000000.0,7.383e+22,2.243e+22,10670.0,2978.0,792900000000000.0,297400000000000.0,5.806e+22,2.268e+22,10840.0,4850.0,709400000000000.0,448700000000000.0,4.944999999999999e+22,2.892e+22,10900.0,7174.0,590400000000000.0,568300000000000.0,3.5019999999999997e+22,2.8489999999999997e+22,10810.0,5247.0,508200000000000.0,360100000000000.0,2.51e+22,1.504e+22,,,,,,,,,-0.5817517408805267,-0.105060166654334,14.544488223560814,1.6160542470623127,13.0,38.64429999999993,9.0,0.585893617868343
1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,1726,eredh_glamor_alag,0.4179,,0.012,SN Ia,"germ, seed + echo +  impetuous, rushing",split_12,0,-19.69174650135787,,,1.0,1.0,1.0,,,-15.907905672260483,-18.84433058028118,-18.686180979361936,0.8474159210766885,3.783840829097386,,646.3036144978687,51.05056699400302,48.584919220877055,58.64363183698151,,,,,,,376.9606466395053,21.96425024315249,16.464718766983424,18.624394748527266,269.34298617435707,29.08631914963189,32.12019629951101,40.01922315722186,,,,62782.57567837838,62778.6477,,14080.0,1105.0,1385000000000000.0,134300000000000.0,5.374999999999999e+23,6.523999999999999e+22,11180.0,1499.0,1786000000000000.0,300000000000000.0,3.557e+23,7.309e+22,9898.0,1718.0,1958000000000000.0,492100000000000.0,2.621e+23,5.5809999999999995e+22,8779.0,1416.0,2117000000000000.0,543800000000000.0,1.896e+23,2.923e+22,7961.0,1067.0,2292000000000000.0,529900000000000.0,1.504e+23,1.3709999999999998e+22,7480.0,921.4,2267000000000000.0,503300000000000.0,1.147e+23,8.824e+21,5976.0,838.6,3019000000000000.0,996200000000000.0,8.287e+22,1.181e+22,,,,,,,,,4.595484804585506,0.0172258008124255,86.46241776564221,5.403901110352638,21.0,76.7065999999977,7.0,0.6215792633985984
1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,1727,fang_haradrim_rhach,0.714,,0.011,AGN,beard + People of the South + curse,split_12,0,-19.733302192393687,-19.48110868715694,-18.15755871234584,2.0,2.0,1.0,-0.2521935052367468,-1.323549974811101,-19.14548753120861,-19.704568732337822,-17.907385269041676,0.0287334600558644,0.5878146611850781,-1.5737234181152644,454.5625749873798,584.6290727591258,688.2827297810509,52.01526360215939,,,21227.432043532823,21960.196839883814,4391.467837747908,5368.657373363649,305.3432859053719,369.4059561652102,364.667810179737,26.97709412187396,149.21922323457693,215.2231115522736,323.6149216209742,25.038180185896636,,63945.9902,64011.651355455455,63973.679627727724,,,15620.0,332.3,1171000000000000.0,40010000000000.0,5.82e+23,1.2749999999999998e+22,15670.0,387.7,1191000000000000.0,47250000000000.0,6.082999999999999e+23,1.576e+22,15470.0,571.6,1237000000000000.0,72560000000000.0,6.239999999999999e+23,2.5849999999999997e+22,15380.0,823.2,1259000000000000.0,106200000000000.0,6.307999999999999e+23,3.921e+22,15350.0,1118.0,1266000000000000.0,144800000000000.0,6.341e+23,5.438e+22,15360.0,1762.0,1264000000000000.0,227100000000000.0,6.344e+23,8.656e+22,15390.0,2395.0,1253000000000000.0,305100000000000.0,6.283e+23,1.169e+23,0.0139999999999993,0.0180000000000006,0.014999999999997,0.0140000000000028,0.0139999999999993,0.0180000000000006,0.014999999999997,0.0140000000000028,2.588628511418881,-0.8077056191632264,4290.8283354876485,153.24386912455887,35.0,1102.5625,26.0,0.1350903420928412
1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,1728,faradrim_Mithrim_Druadan,0.2894,,0.033,SN Ia,hunters + Sindar + Wild Man ,split_12,0,-19.098636617302944,-18.69459937250663,,1.0,1.0,1.0,-0.4040372447963136,,-17.432344229164983,-19.0893336339589,-17.58560040343717,0.0093029833440425,1.6662923881379612,-1.1089989690694608,46.01484328904917,36.6545773880207,45.29404352299753,81.76010069448239,,,20662.806256840995,461.54137782436663,5954.23798240576,inf,28.426064758408756,14.101269225182476,22.017327846777334,48.79860082178493,17.58878073534288,22.553307289766963,23.276711729966337,32.961498541233595,,63651.946,63649.597,63663.6911,,,9398.0,310.2,1819000000000000.0,107100000000000.0,1.8389999999999997e+23,4.442e+21,8389.0,237.0,2300000000000000.0,152100000000000.0,1.866e+23,4.511999999999999e+21,7955.0,266.4,2150000000000000.0,146600000000000.0,1.319e+23,3.1419999999999995e+21,6975.0,379.7,2486000000000000.0,312000000000000.0,1.042e+23,6.148e+21,6342.0,397.8,2655000000000000.0,429100000000000.0,8.13e+22,7.468e+21,5006.0,224.9,3314000000000000.0,429200000000000.0,4.914e+22,4.208e+21,4782.0,483.8,2776000000000000.0,807200000000000.0,2.872e+22,5.637999999999999e+21,,,,,,,,,-0.008234172439187,-0.1351389266020893,79.23913076559118,4.661125339152423,22.0,79.8663000000015,6.0,0.3132209475921804
1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,1729,faradrim_tachol_drafn,0.4947,,0.055,SN IIn,"hunters + brooch, pin +  hewn, log",split_12,0,-19.056479492494915,-19.8021193037912,-19.408514692694126,1.0,1.0,2.0,0.7456398112962859,-0.393604611097075,-17.534849325889226,-18.06873601012373,-19.686636672935236,0.9877434823711866,1.5216301666056893,-0.1154826308559648,128.13861933715089,93.38887033786888,312.2985029659685,415.87944895528926,,,10910.83982198731,11923.616650320697,2277.3292957339,2255.4668484601125,65.88488366409001,59.871748124867736,203.74531313349144,253.45029666577463,62.253738132319995,33.51711937424261,30.330918405343255,162.42921731410024,,,62923.0879,62917.976,62917.976,62928.1999,5804.0,170.9,5532000000000000.0,441500000000000.0,2.475e+23,1.216e+22,5471.0,192.1,5875000000000000.0,571500000000000.0,2.2019999999999997e+23,1.322e+22,5179.0,204.2,6190000000000000.0,702200000000000.0,1.9629999999999997e+23,1.452e+22,4918.0,221.6,6579000000000000.0,888900000000000.0,1.805e+23,1.731e+22,4648.0,237.8,7322000000000000.0,1163000000000000.0,1.783e+23,2.143e+22,4224.0,259.4,9175000000000000.0,1840000000000000.0,1.909e+23,3.1119999999999996e+22,4029.0,289.7,1.017e+16,2416000000000000.0,1.943e+23,3.764e+22,,,,,,,,,2.163835014956714,0.3734745053300519,278.2838639003621,13.914193195018106,28.0,84.34749999999622,10.0,0.3567474615796213
1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,1730,faun_agar_dam,0.3724,,0.01,SN Ia,"cloud + glory, brilliance, glitter + hammer",split_12,0,-19.36263194266588,-19.714784595467115,-19.496871717626753,1.0,1.0,1.0,0.3521526528012337,-0.2179128778403622,-14.041234563157978,-17.980273368289424,-19.01152370744696,1.3823585743764577,5.3213973795079035,-0.7032608880201572,302.96909074790165,195.03349870188688,111.34082625610608,171.56696551183995,,,146923.16378127877,1230.3070461543605,1756408.4735175597,2098.7241426904307,157.73752134450478,79.85334063526534,44.09146286239411,107.02558429858618,8.30052719827654,115.18016169450856,67.2493622080001,64.54139294342895,,,62855.960076376374,62831.9988,,,6809.0,1031.0,3965000000000000.0,1323000000000000.0,2.408e+23,2.8079999999999996e+22,6675.0,1069.0,4074000000000000.0,1474000000000000.0,2.3479999999999995e+23,3.111e+22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4632816023809876,0.0336070456971416,12210.739713561828,763.1712320976142,20.0,169.0457000000024,11.0,0.33992172311189855
1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,fuin_hal_hand,0.6044,,0.009,AGN,"darkness, gloom, night, dead of night  + fish + intelligent",split_12,0,-20.712486533685656,-21.02224403389273,-21.162389355587557,3.0,4.0,8.0,0.3097575002070734,0.1401453216948276,-18.851230599759752,-20.025329244477497,-21.22760520710586,0.6871572892081588,1.8612559339259036,0.2053611732131308,402.3854404921585,414.424262340588,776.9003725672446,407.3554125957817,,,11096.199295444048,11012.976480551108,890.72093500543,875.7728178297584,236.58438835232664,245.3168215019032,252.69834048517805,240.1305378774996,165.80105149456358,169.10744137292932,524.2020090636288,167.22487476588867,62875.83047777778,62868.45492432432,62875.927653653656,62867.538271271274,62873.94196396397,62886.06643193193,9000.0,1223.0,1000000000000000.0,297300000000000.0,4.675e+22,6.176e+21,9000.0,1445.0,1000000000000000.0,349000000000000.0,4.675e+22,7.316e+21,9000.0,1799.0,1000000000000000.0,435800000000000.0,4.675e+22,9.556e+21,9000.0,2198.0,1000000000000000.0,541300000000000.0,4.675e+22,1.27e+22,9000.0,2564.0,1000000000000000.0,643400000000000.0,4.675e+22,1.599e+22,9000.0,3084.0,1000000000000000.0,794300000000000.0,4.675e+22,2.104e+22,9000.0,3315.0,1000000000000000.0,861400000000000.0,4.675e+22,2.316e+22,0.9520000000000016,0.7570000000000014,0.3229999999999968,0.1320000000000014,0.9520000000000016,0.7570000000000014,0.3229999999999968,0.1320000000000014,14.494006754618637,0.0658856359275006,460754.2840804808,923.3552787183984,542.0,1574.3910000000033,192.0,0.7420273714671646
1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,1732,galadhrim_soga_anwar,0.6946,,0.015,AGN,"people of the Trees, Elves of Lórien  + drink + awe",split_12,0,-19.300594760415898,-18.855972123728783,-19.087036065697852,5.0,5.0,1.0,-0.4446226366871144,0.2310639419690687,-18.546929846442033,-18.99720680542601,-18.24157253789857,0.303387954989887,0.7536649139738643,-0.6143995858302134,0.0,0.0,0.0,0.0,,,112.69435838899707,637.750586487942,inf,inf,-99.0,-99.0,-99.0,-99.0,564.0391709814066,466.6099616926731,-99.0,465.5128663778305,,63868.59756786787,63872.1414,63878.8791985986,63840.949,,14750.0,590.0,1015000000000000.0,65210000000000.0,3.476e+23,1.527e+22,14740.0,584.8,1015000000000000.0,64620000000000.0,3.467e+23,1.513e+22,14730.0,580.8,1015000000000000.0,64150000000000.0,3.458e+23,1.502e+22,14730.0,577.7,1014000000000000.0,63780000000000.0,3.448e+23,1.493e+22,14720.0,575.4,1014000000000000.0,63500000000000.0,3.438e+23,1.4869999999999998e+22,14700.0,572.5,1013000000000000.0,63110000000000.0,3.417e+23,1.4769999999999995e+22,14690.0,570.9,1011000000000000.0,62820000000000.0,3.395e+23,1.4689999999999995e+22,0.0400000000000027,0.0569999999999986,0.0479999999999982,0.0390000000000014,0.0400000000000027,0.0569999999999986,0.0479999999999982,0.0390000000000014,-0.0522962801078429,-1.5432307369501883,2273.9758759138276,47.374497414871406,56.0,770.7121999999945,2.0,0.3962353748982998
1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,1733,gaurwaith_suil_fang,1.54,,0.024,AGN,outlaws (wolf-people) + hail  + beard,split_12,0,-22.289655708446865,-21.99662073466758,-21.82042759806152,1.0,2.0,2.0,-0.2930349737792852,-0.1761931366060594,-23.188787499629917,-22.736490634676933,-21.54518406735027,-0.4468349262300677,-0.8991317911830521,-0.45143666731731,0.0,0.0,0.0,0.0,,,426.48449673312734,550.7792117607096,inf,inf,653.0179695676998,834.5323714190745,908.7193063035156,761.5856510533777,-99.0,-99.0,-99.0,-99.0,62366.55917207207,62232.1803,62427.38865075075,62492.63056136136,62354.68006936937,,40000.0,2869.0,729600000000000.0,56900000000000.0,9.71e+24,1.3e+24,40000.0,2837.0,729600000000000.0,56360000000000.0,9.71e+24,1.279e+24,40000.0,2917.0,729600000000000.0,57860000000000.0,9.71e+24,1.3169999999999998e+24,40000.0,3090.0,729600000000000.0,60890000000000.0,9.71e+24,1.407e+24,40000.0,3313.0,729600000000000.0,64670000000000.0,9.71e+24,1.528e+24,40000.0,3784.0,729600000000000.0,72310000000000.0,9.71e+24,1.7929999999999998e+24,40000.0,4206.0,729600000000000.0,78830000000000.0,9.71e+24,2.0369999999999995e+24,-0.360000000000003,-0.4420000000000001,-0.3209999999999979,-0.1900000000000012,-0.360000000000003,-0.4420000000000001,-0.3209999999999979,-0.1900000000000012,-2.376654648360049,-0.0182021171295734,10390.54993543364,273.4355246166747,56.0,1446.6160000000018,6.0,0.2905554309704763
1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,1734,gilgalad_braig_maen,0.3726,,0.041,AGN,"starlight + fierce, wild +  clever, skilled",split_12,0,-17.65500468771159,-17.757886163103485,-17.615068986415032,3.0,1.0,1.0,0.1028814753918965,-0.1428171766884531,-16.007492130511828,-17.434361523932687,-17.447776916064235,0.2206431637789023,1.6475125571997609,-0.3101092470392501,565.6717457368795,676.482277591349,631.535521799,624.2687522531414,,,12318.798395959957,11932.506981477767,939.693596276558,749.4850690250535,475.8039171865749,238.27190943443568,327.9677436032216,250.39764408938936,89.86796533806773,438.2103731862517,303.5677719810483,373.8711039537666,,61821.5034,61824.691966366365,61990.95641861862,61825.573714114114,,8545.0,373.4,1161000000000000.0,97010000000000.0,5.1169999999999995e+22,1.5729999999999995e+21,8518.0,382.5,1168000000000000.0,100500000000000.0,5.12e+22,1.62e+21,8494.0,391.9,1175000000000000.0,104000000000000.0,5.1219999999999995e+22,1.666e+21,8473.0,401.6,1181000000000000.0,107500000000000.0,5.120999999999999e+22,1.711e+21,8456.0,411.4,1185000000000000.0,110800000000000.0,5.119e+22,1.7549999999999995e+21,8431.0,431.5,1191000000000000.0,117200000000000.0,5.108e+22,1.8369999999999995e+21,8419.0,451.5,1192000000000000.0,122800000000000.0,5.088999999999999e+22,1.9109999999999995e+21,,,,,,,,,6.4424056678921335,0.050201006693651,2682.4498083856506,44.70749680642751,69.0,1245.0085000000036,38.0,0.3383432686467691
